"frameCount";"StaticqueueDensity";"currentNoOfBlobs"
"1359";"13";"2"
"1360";"13";"2"
"1361";"14";"1"
"1362";"13";"2"
"1363";"13";"2"
"1364";"15";"0"
"1365";"14";"2"
"1366";"14";"2"
"1367";"15";"0"
"1368";"14";"2"
"1369";"14";"2"
"1370";"15";"1"
"1371";"14";"2"
"1372";"14";"2"
"1373";"15";"0"
"1374";"14";"2"
"1375";"14";"2"
"1376";"15";"0"
"1377";"14";"2"
"1378";"15";"1"
"1379";"15";"0"
"1380";"15";"1"
"1381";"15";"1"
"1382";"15";"0"
"1383";"14";"3"
"1384";"15";"1"
"1385";"15";"0"
"1386";"15";"1"
"1387";"15";"2"
"1388";"15";"0"
"1389";"15";"0"
"1390";"15";"0"
"1391";"15";"0"
"1392";"15";"0"
"1393";"15";"1"
"1394";"15";"0"
"1395";"15";"0"
"1396";"15";"0"
"1397";"15";"0"
"1398";"15";"0"
"1399";"15";"0"
"1400";"15";"0"
"1401";"15";"0"
"1402";"15";"0"
"1403";"15";"0"
"1404";"15";"0"
"1405";"15";"0"
"1406";"15";"0"
"1407";"15";"0"
"1408";"15";"0"
"1409";"15";"0"
"1410";"15";"0"
"1411";"15";"1"
"1412";"15";"0"
"1413";"15";"0"
"1414";"15";"0"
"1415";"15";"0"
"1416";"15";"0"
"1417";"15";"0"
"1418";"15";"0"
"1419";"15";"0"
"1420";"15";"0"
"1421";"15";"0"
"1422";"14";"1"
"1423";"14";"1"
"1424";"15";"0"
"1425";"14";"1"
"1426";"14";"1"
"1427";"15";"0"
"1428";"14";"1"
"1429";"14";"1"
"1430";"15";"0"
"1431";"15";"1"
"1432";"15";"1"
"1433";"15";"0"
"1434";"15";"1"
"1435";"15";"1"
"1436";"15";"0"
"1437";"14";"1"
"1438";"14";"1"
"1439";"14";"1"
"1440";"14";"1"
"1441";"14";"1"
"1442";"14";"1"
"1443";"14";"1"
"1444";"13";"2"
"1445";"13";"1"
"1446";"13";"2"
"1447";"13";"2"
"1448";"13";"3"
"1449";"11";"4"
"1450";"11";"5"
"1451";"13";"3"
"1452";"11";"5"
"1453";"11";"4"
"1454";"14";"1"
"1455";"10";"5"
"1456";"11";"4"
"1457";"11";"4"
"1458";"9";"6"
"1459";"9";"6"
"1460";"13";"2"
"1461";"10";"5"
"1462";"10";"5"
"1463";"12";"3"
"1464";"9";"6"
"1465";"10";"5"
"1466";"10";"5"
"1467";"9";"4"
"1468";"8";"5"
"1469";"10";"3"
"1470";"8";"6"
"1471";"6";"10"
"1472";"11";"5"
"1473";"10";"7"
"1474";"11";"6"
"1475";"10";"7"
"1476";"10";"9"
"1477";"9";"9"
"1478";"12";"6"
"1479";"10";"12"
"1480";"10";"13"
"1481";"13";"10"
"1482";"12";"12"
"1483";"12";"12"
"1484";"15";"8"
"1485";"13";"11"
"1486";"13";"13"
"1487";"15";"8"
"1488";"14";"11"
"1489";"14";"14"
"1490";"15";"7"
"1491";"13";"11"
"1492";"9";"15"
"1493";"15";"6"
"1494";"11";"15"
"1495";"10";"15"
"1496";"15";"7"
"1497";"11";"14"
"1498";"13";"12"
"1499";"15";"9"
"1500";"11";"15"
"1501";"14";"12"
"1502";"15";"7"
"1503";"11";"14"
"1504";"14";"11"
"1505";"14";"8"
"1506";"12";"14"
"1507";"14";"12"
"1508";"15";"5"
"1509";"13";"11"
"1510";"11";"13"
"1511";"15";"6"
"1512";"11";"11"
"1513";"9";"14"
"1514";"15";"4"
"1515";"9";"12"
"1516";"11";"10"
"1517";"14";"7"
"1518";"12";"10"
"1519";"10";"13"
"1520";"15";"6"
"1521";"9";"16"
"1522";"14";"11"
"1523";"15";"7"
"1524";"11";"14"
"1525";"10";"15"
"1526";"15";"4"
"1527";"10";"16"
"1528";"13";"13"
"1529";"15";"4"
"1530";"10";"15"
"1531";"8";"15"
"1532";"15";"7"
"1533";"11";"11"
"1534";"8";"14"
"1535";"15";"6"
"1536";"11";"13"
"1537";"11";"16"
"1538";"15";"3"
"1539";"13";"10"
"1540";"12";"13"
"1541";"15";"6"
"1542";"11";"12"
"1543";"10";"14"
"1544";"15";"3"
"1545";"11";"11"
"1546";"11";"11"
"1547";"15";"5"
"1548";"15";"9"
"1549";"14";"10"
"1550";"15";"3"
"1551";"9";"13"
"1552";"10";"12"
"1553";"15";"7"
"1554";"14";"14"
"1555";"12";"16"
"1556";"15";"5"
"1557";"15";"14"
"1558";"13";"17"
"1559";"15";"7"
"1560";"10";"12"
"1561";"9";"14"
"1562";"14";"9"
"1563";"9";"15"
"1564";"8";"15"
"1565";"14";"9"
"1566";"9";"17"
"1567";"8";"14"
"1568";"11";"11"
"1569";"8";"17"
"1570";"6";"15"
"1571";"8";"13"
"1572";"7";"13"
"1573";"7";"12"
"1574";"7";"12"
"1575";"2";"17"
"1576";"4";"15"
"1577";"6";"13"
"1578";"1";"17"
"1579";"1";"19"
"1580";"9";"11"
"1581";"2";"17"
"1582";"7";"12"
"1583";"7";"10"
"1584";"6";"14"
"1585";"11";"9"
"1586";"11";"9"
"1587";"8";"13"
"1588";"7";"12"
"1589";"14";"5"
"1590";"6";"14"
"1591";"6";"16"
"1592";"14";"8"
"1593";"11";"14"
"1594";"11";"13"
"1595";"15";"7"
"1596";"11";"16"
"1597";"14";"13"
"1598";"15";"8"
"1599";"15";"11"
"1600";"14";"12"
"1601";"15";"10"
"1602";"11";"14"
"1603";"12";"13"
"1604";"14";"11"
"1605";"9";"14"
"1606";"9";"16"
"1607";"13";"12"
"1608";"11";"16"
"1609";"11";"17"
"1610";"15";"11"
"1611";"12";"16"
"1612";"15";"13"
"1613";"15";"12"
"1614";"13";"15"
"1615";"13";"16"
"1616";"12";"14"
"1617";"10";"16"
"1618";"9";"16"
"1619";"9";"13"
"1620";"9";"14"
"1621";"8";"17"
"1622";"12";"13"
"1623";"12";"13"
"1624";"11";"14"
"1625";"12";"13"
"1626";"9";"16"
"1627";"9";"16"
"1628";"6";"14"
"1629";"7";"13"
"1630";"7";"12"
"1631";"7";"11"
"1632";"7";"11"
"1633";"7";"10"
"1634";"7";"10"
"1635";"6";"10"
"1636";"5";"13"
"1637";"5";"11"
"1638";"5";"11"
"1639";"2";"17"
"1640";"10";"9"
"1641";"5";"17"
"1642";"5";"17"
"1643";"11";"11"
"1644";"8";"18"
"1645";"13";"13"
"1646";"15";"8"
"1647";"10";"15"
"1648";"10";"16"
"1649";"15";"7"
"1650";"9";"16"
"1651";"10";"15"
"1652";"15";"9"
"1653";"12";"17"
"1654";"12";"16"
"1655";"15";"12"
"1656";"14";"19"
"1657";"13";"19"
"1658";"15";"11"
"1659";"13";"14"
"1660";"11";"13"
"1661";"14";"10"
"1662";"13";"13"
"1663";"12";"14"
"1664";"15";"9"
"1665";"13";"13"
"1666";"12";"14"
"1667";"12";"12"
"1668";"10";"15"
"1669";"10";"16"
"1670";"15";"10"
"1671";"11";"14"
"1672";"11";"16"
"1673";"15";"9"
"1674";"11";"17"
"1675";"15";"13"
"1676";"15";"8"
"1677";"12";"15"
"1678";"11";"16"
"1679";"11";"11"
"1680";"6";"16"
"1681";"6";"17"
"1682";"13";"10"
"1683";"11";"17"
"1684";"14";"14"
"1685";"15";"11"
"1686";"12";"16"
"1687";"12";"16"
"1688";"15";"8"
"1689";"11";"16"
"1690";"11";"15"
"1691";"15";"10"
"1692";"14";"14"
"1693";"12";"14"
"1694";"12";"11"
"1695";"10";"13"
"1696";"9";"16"
"1697";"15";"9"
"1698";"14";"13"
"1699";"15";"9"
"1700";"11";"11"
"1701";"15";"6"
"1702";"14";"8"
"1703";"13";"6"
"1704";"11";"8"
"1705";"9";"12"
"1706";"8";"10"
"1707";"9";"9"
"1708";"7";"12"
"1709";"6";"11"
"1710";"5";"12"
"1711";"5";"16"
"1712";"10";"11"
"1713";"9";"14"
"1714";"11";"12"
"1715";"15";"8"
"1716";"12";"11"
"1717";"11";"11"
"1718";"12";"10"
"1719";"9";"12"
"1720";"9";"13"
"1721";"15";"7"
"1722";"14";"10"
"1723";"15";"9"
"1724";"15";"8"
"1725";"15";"8"
"1726";"14";"9"
"1727";"14";"7"
"1728";"13";"9"
"1729";"13";"9"
"1730";"15";"6"
"1731";"13";"10"
"1732";"13";"9"
"1733";"11";"9"
"1734";"11";"11"
"1735";"11";"11"
"1736";"13";"9"
"1737";"9";"14"
"1738";"12";"11"
"1739";"12";"10"
"1740";"10";"15"
"1741";"12";"13"
"1742";"15";"9"
"1743";"14";"14"
"1744";"13";"12"
"1745";"15";"9"
"1746";"12";"13"
"1747";"11";"13"
"1748";"15";"8"
"1749";"9";"13"
"1750";"12";"10"
"1751";"15";"6"
"1752";"6";"18"
"1753";"10";"14"
"1754";"15";"6"
"1755";"11";"14"
"1756";"14";"11"
"1757";"15";"6"
"1758";"11";"14"
"1759";"15";"9"
"1760";"15";"4"
"1761";"10";"12"
"1762";"12";"10"
"1763";"15";"6"
"1764";"13";"9"
"1765";"11";"11"
"1766";"15";"6"
"1767";"13";"9"
"1768";"13";"11"
"1769";"15";"4"
"1770";"13";"10"
"1771";"13";"10"
"1772";"13";"7"
"1773";"12";"10"
"1774";"14";"8"
"1775";"15";"5"
"1776";"13";"10"
"1777";"15";"8"
"1778";"15";"5"
"1779";"12";"10"
"1780";"11";"10"
"1781";"15";"5"
"1782";"11";"8"
"1783";"12";"7"
"1784";"12";"5"
"1785";"12";"7"
"1786";"11";"8"
"1787";"15";"2"
"1788";"11";"9"
"1789";"11";"8"
"1790";"15";"3"
"1791";"12";"7"
"1792";"12";"7"
"1793";"14";"5"
"1794";"11";"8"
"1795";"11";"9"
"1796";"14";"6"
"1797";"12";"8"
"1798";"14";"6"
"1799";"15";"4"
"1800";"11";"10"
"1801";"12";"9"
"1802";"15";"4"
"1803";"14";"6"
"1804";"12";"10"
"1805";"15";"4"
"1806";"12";"8"
"1807";"13";"7"
"1808";"15";"5"
"1809";"14";"7"
"1810";"13";"10"
"1811";"15";"5"
"1812";"13";"7"
"1813";"12";"9"
"1814";"15";"5"
"1815";"13";"10"
"1816";"13";"11"
"1817";"13";"8"
"1818";"12";"10"
"1819";"12";"10"
"1820";"15";"3"
"1821";"13";"8"
"1822";"14";"7"
"1823";"13";"6"
"1824";"11";"8"
"1825";"11";"7"
"1826";"11";"6"
"1827";"11";"7"
"1828";"11";"6"
"1829";"9";"9"
"1830";"12";"6"
"1831";"11";"9"
"1832";"10";"6"
"1833";"8";"8"
"1834";"8";"8"
"1835";"10";"6"
"1836";"8";"11"
"1837";"10";"9"
"1838";"10";"6"
"1839";"10";"8"
"1840";"9";"5"
"1841";"8";"6"
"1842";"7";"5"
"1843";"7";"6"
"1844";"9";"4"
"1845";"6";"7"
"1846";"6";"7"
"1847";"8";"5"
"1848";"6";"6"
"1849";"5";"7"
"1850";"5";"7"
"1851";"4";"7"
"1852";"4";"6"
"1853";"4";"5"
"1854";"3";"6"
"1855";"3";"6"
"1856";"5";"4"
"1857";"3";"8"
"1858";"4";"7"
"1859";"7";"4"
"1860";"7";"4"
"1861";"5";"4"
"1862";"7";"2"
"1863";"4";"6"
"1864";"6";"4"
"1865";"6";"4"
"1866";"6";"4"
"1867";"7";"3"
"1868";"4";"5"
"1869";"6";"3"
"1870";"6";"4"
"1871";"4";"5"
"1872";"5";"4"
"1873";"5";"3"
"1874";"4";"4"
"1875";"4";"5"
"1876";"4";"7"
"1877";"2";"6"
"1878";"2";"6"
"1879";"0";"9"
"1880";"0";"6"
"1881";"0";"7"
"1882";"0";"8"
"1883";"0";"8"
"1884";"0";"9"
"1885";"0";"10"
"1886";"0";"8"
"1887";"0";"10"
"1888";"0";"10"
"1889";"0";"12"
"1890";"0";"11"
"1891";"0";"13"
"1892";"2";"11"
"1893";"2";"12"
"1894";"2";"12"
"1895";"0";"14"
"1896";"0";"14"
"1897";"4";"10"
"1898";"2";"14"
"1899";"2";"13"
"1900";"2";"13"
"1901";"0";"15"
"1902";"0";"15"
"1903";"0";"15"
"1904";"0";"15"
"1905";"0";"14"
"1906";"1";"13"
"1907";"0";"15"
"1908";"3";"12"
"1909";"2";"12"
"1910";"5";"9"
"1911";"1";"12"
"1912";"2";"11"
"1913";"7";"6"
"1914";"5";"8"
"1915";"5";"9"
"1916";"3";"11"
"1917";"5";"9"
"1918";"6";"8"
"1919";"2";"10"
"1920";"3";"9"
"1921";"6";"6"
"1922";"4";"8"
"1923";"7";"5"
"1924";"7";"5"
"1925";"6";"6"
"1926";"6";"6"
"1927";"6";"4"
"1928";"6";"4"
"1929";"6";"5"
"1930";"6";"5"
"1931";"5";"4"
"1932";"4";"5"
"1933";"4";"4"
"1934";"4";"4"
"1935";"4";"4"
"1936";"3";"6"
"1937";"3";"5"
"1938";"4";"4"
"1939";"3";"5"
"1940";"4";"4"
"1941";"5";"3"
"1942";"4";"4"
"1943";"6";"2"
"1944";"6";"3"
"1945";"6";"4"
"1946";"6";"1"
"1947";"4";"5"
"1948";"6";"3"
"1949";"6";"2"
"1950";"6";"3"
"1951";"6";"3"
"1952";"6";"2"
"1953";"6";"4"
"1954";"6";"5"
"1955";"6";"1"
"1956";"6";"3"
"1957";"6";"5"
"1958";"6";"2"
"1959";"6";"5"
"1960";"6";"4"
"1961";"6";"0"
"1962";"6";"1"
"1963";"6";"1"
"1964";"6";"1"
"1965";"6";"0"
"1966";"5";"2"
"1967";"7";"0"
"1968";"6";"2"
"1969";"6";"2"
"1970";"6";"0"
"1971";"6";"0"
"1972";"6";"1"
"1973";"6";"0"
"1974";"6";"1"
"1975";"6";"1"
"1976";"6";"0"
"1977";"6";"0"
"1978";"6";"1"
"1979";"6";"0"
"1980";"6";"0"
"1981";"6";"0"
"1982";"6";"0"
"1983";"5";"1"
"1984";"5";"2"
"1985";"5";"1"
"1986";"5";"1"
"1987";"5";"1"
"1988";"5";"0"
"1989";"5";"0"
"1990";"5";"0"
"1991";"5";"0"
"1992";"5";"0"
"1993";"5";"0"
"1994";"5";"1"
"1995";"4";"2"
"1996";"4";"1"
"1997";"5";"0"
"1998";"4";"2"
"1999";"4";"2"
"2000";"4";"1"
"2001";"4";"2"
"2002";"4";"2"
"2003";"5";"1"
"2004";"4";"3"
"2005";"4";"2"
"2006";"4";"2"
"2007";"4";"3"
"2008";"3";"9"
"2009";"3";"5"
"2010";"2";"9"
"2011";"4";"7"
"2012";"3";"6"
"2013";"0";"9"
"2014";"0";"8"
"2015";"1";"7"
"2016";"3";"5"
"2017";"2";"6"
"2018";"0";"8"
"2019";"3";"5"
"2020";"1";"7"
"2021";"0";"10"
"2022";"1";"9"
"2023";"1";"8"
"2024";"0";"12"
"2025";"4";"8"
"2026";"2";"10"
"2027";"1";"10"
"2028";"3";"8"
"2029";"3";"8"
"2030";"3";"7"
"2031";"6";"4"
"2032";"4";"7"
"2033";"3";"8"
"2034";"3";"5"
"2035";"3";"6"
"2036";"3";"4"
"2037";"3";"4"
"2038";"3";"3"
"2039";"3";"4"
"2040";"2";"3"
"2041";"3";"2"
"2042";"3";"2"
"2043";"2";"3"
"2044";"2";"3"
"2045";"2";"2"
"2046";"2";"5"
"2047";"2";"4"
"2048";"2";"2"
"2049";"2";"2"
"2050";"1";"4"
"2051";"2";"3"
"2052";"0";"5"
"2053";"0";"5"
"2054";"3";"2"
"2055";"1";"5"
"2056";"1";"5"
"2057";"4";"2"
"2058";"3";"4"
"2059";"3";"4"
"2060";"3";"2"
"2061";"3";"5"
"2062";"2";"3"
"2063";"5";"0"
"2064";"4";"3"
"2065";"4";"3"
"2066";"7";"0"
"2067";"7";"3"
"2068";"6";"4"
"2069";"9";"1"
"2070";"8";"5"
"2071";"12";"1"
"2072";"12";"1"
"2073";"12";"1"
"2074";"12";"2"
"2075";"12";"0"
"2076";"12";"1"
"2077";"11";"2"
"2078";"12";"1"
"2079";"12";"1"
"2080";"12";"1"
"2081";"12";"0"
"2082";"11";"2"
"2083";"11";"2"
"2084";"13";"0"
"2085";"11";"3"
"2086";"12";"2"
"2087";"13";"1"
"2088";"13";"2"
"2089";"12";"3"
"2090";"15";"0"
"2091";"14";"5"
"2092";"15";"1"
"2093";"15";"1"
"2094";"15";"1"
"2095";"15";"1"
"2096";"15";"2"
"2097";"15";"1"
"2098";"14";"3"
"2099";"15";"1"
"2100";"13";"4"
"2101";"13";"4"
"2102";"15";"2"
"2103";"14";"3"
"2104";"15";"2"
"2105";"15";"0"
"2106";"14";"3"
"2107";"13";"3"
"2108";"12";"4"
"2109";"15";"1"
"2110";"15";"1"
"2111";"13";"3"
"2112";"15";"1"
"2113";"15";"1"
"2114";"13";"3"
"2115";"15";"1"
"2116";"13";"3"
"2117";"12";"4"
"2118";"13";"3"
"2119";"13";"4"
"2120";"12";"4"
"2121";"12";"5"
"2122";"10";"6"
"2123";"11";"5"
"2124";"9";"9"
"2125";"10";"8"
"2126";"14";"4"
"2127";"12";"7"
"2128";"11";"6"
"2129";"13";"4"
"2130";"12";"6"
"2131";"11";"5"
"2132";"12";"4"
"2133";"10";"8"
"2134";"9";"8"
"2135";"11";"6"
"2136";"11";"6"
"2137";"10";"7"
"2138";"10";"6"
"2139";"10";"6"
"2140";"9";"7"
"2141";"9";"7"
"2142";"9";"7"
"2143";"7";"9"
"2144";"8";"8"
"2145";"6";"9"
"2146";"8";"7"
"2147";"8";"7"
"2148";"8";"7"
"2149";"6";"9"
"2150";"9";"6"
"2151";"8";"8"
"2152";"8";"8"
"2153";"9";"7"
"2154";"9";"7"
"2155";"9";"6"
"2156";"12";"3"
"2157";"12";"5"
"2158";"11";"5"
"2159";"12";"4"
"2160";"10";"5"
"2161";"9";"5"
"2162";"10";"4"
"2163";"10";"4"
"2164";"8";"6"
"2165";"8";"7"
"2166";"9";"6"
"2167";"10";"5"
"2168";"10";"6"
"2169";"10";"6"
"2170";"11";"5"
"2171";"10";"6"
"2172";"10";"5"
"2173";"10";"5"
"2174";"9";"7"
"2175";"9";"6"
"2176";"11";"4"
"2177";"10";"6"
"2178";"13";"3"
"2179";"13";"3"
"2180";"13";"4"
"2181";"11";"5"
"2182";"10";"7"
"2183";"14";"3"
"2184";"11";"8"
"2185";"14";"5"
"2186";"15";"4"
"2187";"15";"3"
"2188";"15";"3"
"2189";"14";"4"
"2190";"14";"4"
"2191";"15";"3"
"2192";"14";"4"
"2193";"14";"3"
"2194";"15";"2"
"2195";"15";"3"
"2196";"15";"2"
"2197";"13";"4"
"2198";"15";"2"
"2199";"15";"2"
"2200";"15";"1"
"2201";"15";"1"
"2202";"15";"1"
"2203";"15";"2"
"2204";"15";"1"
"2205";"15";"1"
"2206";"15";"1"
"2207";"15";"1"
"2208";"15";"1"
"2209";"15";"2"
"2210";"15";"2"
"2211";"15";"0"
"2212";"15";"1"
"2213";"15";"0"
"2214";"15";"1"
"2215";"13";"2"
"2216";"15";"0"
"2217";"15";"1"
"2218";"15";"1"
"2219";"15";"0"
"2220";"15";"1"
"2221";"15";"1"
"2222";"15";"1"
"2223";"15";"1"
"2224";"15";"1"
"2225";"15";"1"
"2226";"13";"3"
"2227";"14";"2"
"2228";"15";"1"
"2229";"13";"3"
"2230";"14";"2"
"2231";"14";"2"
"2232";"13";"2"
"2233";"14";"1"
"2234";"14";"1"
"2235";"14";"1"
"2236";"14";"1"
"2237";"14";"1"
"2238";"14";"1"
"2239";"14";"1"
"2240";"14";"0"
"2241";"13";"2"
"2242";"13";"2"
"2243";"14";"1"
"2244";"14";"1"
"2245";"12";"3"
"2246";"14";"1"
"2247";"13";"2"
"2248";"14";"1"
"2249";"14";"1"
"2250";"14";"1"
"2251";"14";"1"
"2252";"14";"0"
"2253";"13";"2"
"2254";"14";"1"
"2255";"14";"2"
"2256";"12";"3"
"2257";"12";"4"
"2258";"15";"1"
"2259";"14";"2"
"2260";"14";"2"
"2261";"15";"1"
"2262";"15";"1"
"2263";"15";"1"
"2264";"15";"1"
"2265";"14";"2"
"2266";"14";"2"
"2267";"15";"1"
"2268";"15";"2"
"2269";"15";"2"
"2270";"15";"2"
"2271";"15";"1"
"2272";"14";"3"
"2273";"15";"1"
"2274";"13";"4"
"2275";"14";"3"
"2276";"14";"3"
"2277";"13";"3"
"2278";"14";"2"
"2279";"14";"2"
"2280";"11";"4"
"2281";"11";"4"
"2282";"11";"4"
"2283";"13";"2"
"2284";"12";"3"
"2285";"12";"3"
"2286";"13";"2"
"2287";"11";"4"
"2288";"12";"3"
"2289";"11";"4"
"2290";"13";"2"
"2291";"12";"2"
"2292";"12";"2"
"2293";"12";"2"
"2294";"11";"4"
"2295";"13";"2"
"2296";"12";"3"
"2297";"14";"1"
"2298";"14";"3"
"2299";"14";"1"
"2300";"14";"1"
"2301";"12";"3"
"2302";"12";"2"
"2303";"12";"2"
"2304";"12";"2"
"2305";"12";"3"
"2306";"11";"2"
"2307";"10";"4"
"2308";"10";"4"
"2309";"12";"2"
"2310";"11";"3"
"2311";"12";"2"
"2312";"12";"3"
"2313";"12";"4"
"2314";"11";"5"
"2315";"13";"3"
"2316";"13";"4"
"2317";"12";"3"
"2318";"12";"3"
"2319";"12";"3"
"2320";"12";"3"
"2321";"12";"3"
"2322";"12";"5"
"2323";"11";"5"
"2324";"13";"3"
"2325";"12";"5"
"2326";"14";"3"
"2327";"14";"3"
"2328";"13";"5"
"2329";"13";"4"
"2330";"15";"2"
"2331";"13";"5"
"2332";"13";"4"
"2333";"14";"3"
"2334";"15";"2"
"2335";"15";"1"
"2336";"15";"3"
"2337";"15";"2"
"2338";"15";"3"
"2339";"15";"2"
"2340";"15";"2"
"2341";"15";"3"
"2342";"15";"2"
"2343";"15";"2"
"2344";"15";"2"
"2345";"15";"2"
"2346";"15";"2"
"2347";"15";"2"
"2348";"15";"2"
"2349";"14";"3"
"2350";"15";"2"
"2351";"15";"2"
"2352";"15";"2"
"2353";"15";"4"
"2354";"15";"2"
"2355";"15";"2"
"2356";"14";"2"
"2357";"14";"2"
"2358";"14";"2"
"2359";"13";"3"
"2360";"15";"1"
"2361";"14";"2"
"2362";"14";"2"
"2363";"14";"2"
"2364";"14";"2"
"2365";"14";"2"
"2366";"13";"3"
"2367";"14";"2"
"2368";"14";"2"
"2369";"13";"3"
"2370";"15";"1"
"2371";"15";"1"
"2372";"13";"3"
"2373";"15";"1"
"2374";"15";"1"
"2375";"15";"2"
"2376";"15";"2"
"2377";"15";"2"
"2378";"14";"3"
"2379";"15";"2"
"2380";"15";"3"
"2381";"15";"3"
"2382";"15";"2"
"2383";"15";"3"
"2384";"15";"4"
"2385";"15";"3"
"2386";"15";"1"
"2387";"15";"2"
"2388";"15";"3"
"2389";"15";"3"
"2390";"15";"4"
"2391";"14";"4"
"2392";"14";"3"
"2393";"14";"3"
"2394";"14";"3"
"2395";"14";"2"
"2396";"14";"1"
"2397";"14";"1"
"2398";"14";"1"
"2399";"14";"1"
"2400";"14";"1"
"2401";"14";"1"
"2402";"14";"1"
"2403";"14";"1"
"2404";"14";"1"
"2405";"13";"2"
"2406";"14";"1"
"2407";"14";"1"
"2408";"14";"1"
"2409";"14";"1"
"2410";"14";"1"
"2411";"13";"2"
"2412";"14";"1"
"2413";"14";"1"
"2414";"12";"3"
"2415";"14";"1"
"2416";"14";"1"
"2417";"13";"4"
"2418";"15";"1"
"2419";"15";"1"
"2420";"15";"2"
"2421";"15";"1"
"2422";"15";"1"
"2423";"15";"2"
"2424";"15";"1"
"2425";"15";"1"
"2426";"15";"1"
"2427";"15";"1"
"2428";"15";"0"
"2429";"15";"0"
"2430";"15";"2"
"2431";"15";"3"
"2432";"15";"0"
"2433";"15";"1"
"2434";"15";"1"
"2435";"15";"1"
"2436";"15";"1"
"2437";"15";"1"
"2438";"15";"1"
"2439";"14";"1"
"2440";"14";"1"
"2441";"14";"1"
"2442";"14";"1"
"2443";"14";"1"
"2444";"13";"2"
"2445";"14";"1"
"2446";"14";"1"
"2447";"13";"2"
"2448";"14";"1"
"2449";"14";"1"
"2450";"12";"3"
"2451";"14";"1"
"2452";"13";"2"
"2453";"13";"2"
"2454";"14";"1"
"2455";"14";"1"
"2456";"13";"2"
"2457";"13";"2"
"2458";"12";"3"
"2459";"12";"2"
"2460";"11";"3"
"2461";"11";"4"
"2462";"10";"3"
"2463";"9";"4"
"2464";"9";"3"
"2465";"9";"2"
"2466";"9";"2"
"2467";"9";"2"
"2468";"9";"2"
"2469";"8";"3"
"2470";"8";"3"
"2471";"10";"1"
"2472";"10";"1"
"2473";"10";"1"
"2474";"10";"1"
"2475";"10";"1"
"2476";"10";"1"
"2477";"10";"2"
"2478";"10";"2"
"2479";"10";"2"
"2480";"10";"1"
"2481";"10";"2"
"2482";"9";"2"
"2483";"9";"1"
"2484";"9";"1"
"2485";"9";"1"
"2486";"9";"1"
"2487";"9";"1"
"2488";"9";"1"
"2489";"9";"1"
"2490";"9";"1"
"2491";"9";"1"
"2492";"9";"1"
"2493";"9";"1"
"2494";"9";"1"
"2495";"9";"1"
"2496";"9";"1"
"2497";"9";"1"
"2498";"8";"2"
"2499";"9";"1"
"2500";"10";"0"
"2501";"9";"2"
"2502";"11";"0"
"2503";"11";"0"
"2504";"10";"2"
"2505";"12";"0"
"2506";"12";"1"
"2507";"11";"2"
"2508";"13";"0"
"2509";"13";"0"
"2510";"13";"2"
"2511";"13";"2"
"2512";"13";"3"
"2513";"13";"2"
"2514";"12";"4"
"2515";"13";"3"
"2516";"13";"3"
"2517";"12";"3"
"2518";"12";"3"
"2519";"12";"3"
"2520";"10";"3"
"2521";"10";"3"
"2522";"10";"4"
"2523";"10";"2"
"2524";"10";"3"
"2525";"9";"3"
"2526";"10";"2"
"2527";"10";"2"
"2528";"9";"3"
"2529";"10";"2"
"2530";"10";"2"
"2531";"10";"2"
"2532";"10";"2"
"2533";"10";"2"
"2534";"9";"3"
"2535";"10";"2"
"2536";"10";"2"
"2537";"9";"3"
"2538";"10";"2"
"2539";"10";"2"
"2540";"9";"3"
"2541";"10";"2"
"2542";"10";"2"
"2543";"8";"4"
"2544";"10";"2"
"2545";"10";"2"
"2546";"8";"4"
"2547";"10";"2"
"2548";"9";"3"
"2549";"8";"4"
"2550";"7";"5"
"2551";"9";"3"
"2552";"9";"4"
"2553";"9";"3"
"2554";"9";"4"
"2555";"9";"4"
"2556";"9";"2"
"2557";"8";"3"
"2558";"9";"2"
"2559";"9";"3"
"2560";"9";"2"
"2561";"9";"2"
"2562";"9";"4"
"2563";"9";"2"
"2564";"9";"2"
"2565";"9";"2"
"2566";"9";"1"
"2567";"9";"1"
"2568";"9";"1"
"2569";"9";"1"
"2570";"9";"1"
"2571";"9";"1"
"2572";"9";"0"
"2573";"9";"0"
"2574";"9";"0"
"2575";"9";"0"
"2576";"9";"0"
"2577";"9";"0"
"2578";"9";"0"
"2579";"9";"0"
"2580";"9";"0"
"2581";"9";"0"
"2582";"9";"0"
"2583";"9";"0"
"2584";"9";"0"
"2585";"9";"0"
"2586";"9";"0"
"2587";"9";"0"
"2588";"9";"0"
"2589";"9";"0"
"2590";"9";"0"
"2591";"9";"0"
"2592";"9";"0"
"2593";"9";"0"
"2594";"9";"0"
"2595";"9";"0"
"2596";"9";"0"
"2597";"9";"0"
"2598";"9";"0"
"2599";"9";"0"
"2600";"9";"0"
"2601";"9";"0"
"2602";"9";"0"
"2603";"9";"0"
"2604";"9";"0"
"2605";"9";"0"
"2606";"9";"0"
"2607";"9";"0"
"2608";"9";"0"
"2609";"9";"0"
"2610";"9";"0"
"2611";"9";"0"
"2612";"9";"0"
"2613";"9";"0"
"2614";"9";"0"
"2615";"9";"0"
"2616";"9";"0"
"2617";"9";"0"
"2618";"9";"0"
"2619";"9";"0"
"2620";"9";"0"
"2621";"9";"0"
"2622";"9";"0"
"2623";"9";"0"
"2624";"9";"0"
"2625";"9";"0"
"2626";"9";"0"
"2627";"9";"0"
"2628";"9";"2"
